index,SEQ.025,SEQ.026,SEQ.027,SEQ.028,SEQ.029,SEQ.030,SEQ.031,SEQ.032,SEQ.033,SEQ.034,SEQ.035,SEQ.036,SEQ.037,SEQ.038,SEQ.039,SEQ.040,SEQ.041,SEQ.042,SEQ.043,SEQ.044,SEQ.127,SEQ.128,SEQ.129,SEQ.130,SEQ.131,SEQ.132,SEQ.134,SEQ.135,SEQ.136,SEQ.137,SEQ.138,SEQ.139,SEQ.140,SEQ.141,SEQ.142,SEQ.143,SEQ.144,SEQ.145,SEQ.146,SEQ.147,SEQ.148,SEQ.149,SEQ.150,SEQ.151,SEQ.152,SEQ.153,SEQ.154,SEQ.155,SEQ.156,SEQ.157,SEQ.158,SEQ.159,SEQ.160,SEQ.161,SEQ.162,SEQ.163,SEQ.164,SEQ.165,SEQ.166,SEQ.167,SEQ.168
Group,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__An172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923076923075,0.02076923076923077,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus,0.0015384615384615385,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02692307692307692,0,0.0007692307692307692,0,0,0.0007692307692307692,0,0.006153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006153846153846154,0,0,0,0.0007692307692307692,0.005384615384615384,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010769230769230769,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Other,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0.003076923076923077,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus,0,0,0,0,0,0,0,0,0,0,0.005384615384615384,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0.008461538461538461,0.0023076923076923075,0,0.0007692307692307692,0,0,0,0.01846153846153846,0,0,0,0.0007692307692307692,0,0,0.013076923076923078,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0.0007692307692307692,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,0.02076923076923077,0,0.005384615384615384,0,0.0015384615384615385,0.0015384615384615385,0.008461538461538461,0.0015384615384615385,0.02846153846153846,0.01846153846153846,0.003076923076923077,0,0.003076923076923077,0.003076923076923077,0.0023076923076923075,0.0038461538461538464,0.011538461538461537,0.0023076923076923075,0.008461538461538461,0.0015384615384615385,0.0015384615384615385,0.014615384615384615,0.0023076923076923075,0.0038461538461538464,0.1123076923076923,0.1376923076923077,0.3161538461538462,0.003076923076923077,0.3123076923076923,0.007692307692307693,0.0007692307692307692,0.003076923076923077,0.22615384615384615,0.9884615384615384,0.01,0.006923076923076924,0.005384615384615384,0.0015384615384615385,0,0.1753846153846154,0.02692307692307692,0,0,0.0038461538461538464,0.050769230769230775,0.0015384615384615385,0,0.01846153846153846,0.07692307692307693,0.03769230769230769,0.016923076923076923,0,0.24615384615384617,0.003076923076923077,0.006923076923076924,0.024615384615384615,0.004615384615384615,0.0015384615384615385,0.05692307692307692,0.003076923076923077,0.0015384615384615385
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus,0.023076923076923075,0,0.09,0,0.005384615384615384,0.007692307692307693,0.006153846153846154,0.23076923076923078,0.027692307692307697,0.08692307692307692,0.12923076923076923,0.06999999999999999,0.053076923076923084,0.16923076923076924,0.1676923076923077,0,0.11307692307692307,0.07846153846153846,0.16692307692307692,0.04615384615384615,0.0015384615384615385,0,0.04461538461538462,0.012307692307692308,0.01846153846153846,0.015384615384615385,0.005384615384615384,0,0.004615384615384615,0,0.0038461538461538464,0.01846153846153846,0.005384615384615384,0,0,0.03076923076923077,0.0038461538461538464,0,0.038461538461538464,0.010769230769230769,0.023846153846153847,0,0,0.04461538461538462,0.09153846153846154,0.07461538461538461,0,0.038461538461538464,0.024615384615384615,0,0,0,0.0023076923076923075,0,0,0,0.0023076923076923075,0,0.01846153846153846,0,0.17307692307692307
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Other,0,0,0.0007692307692307692,0,0,0,0,0.0007692307692307692,0,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0,0.0007692307692307692,0.0015384615384615385,0,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0,0,0,0,0,0,0.0015384615384615385,0.0007692307692307692,0,0.0023076923076923075,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0.0007692307692307692,0,0,0,0.0007692307692307692
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__An92,0.0007692307692307692,0,0,0,0,0,0,0,0.0007692307692307692,0.003076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0.0023076923076923075,0.05153846153846153,0,0.003076923076923077,0,0,0,0,0.019230769230769232,0,0,0,0,0,0,0,0.003076923076923077,0,0,0,0,0,0,0,0,0,0,0.003076923076923077,0,0,0,0.005384615384615384,0,0.0007692307692307692,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110,0.045384615384615384,0,0.023076923076923075,0.006923076923076924,0.003076923076923077,0.0038461538461538464,0.014615384615384615,0.17846153846153848,0.013076923076923078,0.023846153846153847,0.016153846153846154,0.1,0.02076923076923077,0.09538461538461539,0.15923076923076923,0.015384615384615385,0.7000000000000001,0.012307692307692308,0.7461538461538462,0.004615384615384615,0.010769230769230769,0.021538461538461538,0.007692307692307693,0,0.04846153846153846,1.9053846153846155,3.5123076923076924,0,0.010769230769230769,0.09846153846153846,0,0.006153846153846154,0.0015384615384615385,0.4576923076923077,0,0.00923076923076923,0.024615384615384615,0,0,0.0038461538461538464,0.004615384615384615,0,0,0.7284615384615385,0.39153846153846156,0.00923076923076923,0,0.007692307692307693,0,0,0,0,0.03923076923076923,0,0,0.010769230769230769,0.5853846153846154,0,0.02230769230769231,0.013076923076923078,0.02923076923076923
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter,0,0,0.0023076923076923075,0,0,0,0,0,0.0007692307692307692,0.04615384615384615,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0.18384615384615383,0.0007692307692307692,0.17307692307692307,0.036153846153846154,0,0.0023076923076923075,0,0,0,0,0.3153846153846154,0,0,0,0.0023076923076923075,0.0015384615384615385,0.0007692307692307692,0,0,0,0.003076923076923077,0,0,0,0,0,0,0,0,0.21923076923076923,0,0,0,0.12846153846153846,0,0.0007692307692307692,0.0007692307692307692,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor,0.016923076923076923,0,0.013846153846153848,0,0.0023076923076923075,0,0.003076923076923077,0.003076923076923077,0.004615384615384615,0.06846153846153846,0.004615384615384615,0.0015384615384615385,0.0015384615384615385,0.0015384615384615385,0.0038461538461538464,0.014615384615384615,0.0038461538461538464,0.0007692307692307692,0.004615384615384615,0,0.0007692307692307692,0.0023076923076923075,0.0007692307692307692,1.133076923076923,0.10615384615384617,0.27153846153846156,0.4030769230769231,0.0023076923076923075,0.2107692307692308,0.0038461538461538464,0,0.18846153846153846,0.0015384615384615385,0.5707692307692308,0.02230769230769231,0.07153846153846154,0,0.0015384615384615385,0.04461538461538462,0.006153846153846154,0.04153846153846154,0.008461538461538461,0,0.008461538461538461,0.0007692307692307692,0.003076923076923077,0,0.07923076923076923,0,0.07076923076923078,0.19307692307692306,0,2.0576923076923075,0.0015384615384615385,0.06461538461538462,0.12230769230769231,0.3246153846153846,0,0.01,0.004615384615384615,0.006153846153846154
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,0,0,0,0,0,0,0,0.0007692307692307692,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0.913076923076923,0.08692307692307692,0,0.0038461538461538464,0.005384615384615384,0,0.0007692307692307692,0,0.2269230769230769,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0.00923076923076923,0,0.005384615384615384,0,0.004615384615384615,0,0.0023076923076923075,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter,0.013076923076923078,0,0.0015384615384615385,0,0,0,0,0.0007692307692307692,0.0007692307692307692,0.0038461538461538464,0,0,0,0,0,0,0,0.0007692307692307692,0.0007692307692307692,0,0,0,0,0,0.0007692307692307692,0.017692307692307695,0.038461538461538464,0,0.010769230769230769,0.0007692307692307692,0,0.0023076923076923075,0,0.14692307692307693,0.0007692307692307692,0,0,0,0.0015384615384615385,0.0007692307692307692,0,0,0,0,0,0,0,0.004615384615384615,0.004615384615384615,0.006153846153846154,0,0,0.006153846153846154,0,0,0,0,0,0.0007692307692307692,0.0007692307692307692,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Marseille-P3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03923076923076923,0.004615384615384615,0,0.003076923076923077,0,0,0,0,0.011538461538461537,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0.003076923076923077,0,0,0,0,0,0,0,0.0023076923076923075,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NSJ-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Other,0.0015384615384615385,0,0.0023076923076923075,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0,0.0023076923076923075,0.0015384615384615385,0.014615384615384615,0,0.0023076923076923075,0,0.0007692307692307692,0.0007692307692307692,0,0.0007692307692307692,0,0.0023076923076923075,0,0.0015384615384615385,0.0015384615384615385,0,0.00923076923076923,0.0023076923076923075,0.07230769230769231,0.04,0,0.006153846153846154,0.003076923076923077,0,0.003076923076923077,0,0.07384615384615384,0,0.0007692307692307692,0,0.0015384615384615385,0.0015384615384615385,0.0038461538461538464,0,0.0007692307692307692,0,0.0007692307692307692,0,0,0,0,0.0015384615384615385,0.0023076923076923075,0.01,0,0.0776923076923077,0,0.005384615384615384,0.0015384615384615385,0.02,0,0.003076923076923077,0.003076923076923077,0.0007692307692307692
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor,0,0,0.0038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923076923077,0,0,0,0,0,0,0.006153846153846154,0.038461538461538464,0,0.0015384615384615385,0,0,0.003076923076923077,0,0.006923076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038461538461538464,0,0,0,0,0,0.004615384615384615,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005384615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Other;g__Other,0.01846153846153846,0.0007692307692307692,0.05,0.00923076923076923,0.006923076923076924,0.008461538461538461,0.0023076923076923075,0.031538461538461536,0.033846153846153845,0.015384615384615385,0.013846153846153848,0.014615384615384615,0.0015384615384615385,0.0038461538461538464,0.0038461538461538464,0.0007692307692307692,0.008461538461538461,0.008461538461538461,0.013076923076923078,0.0023076923076923075,0.005384615384615384,0.01,0.003076923076923077,0.01846153846153846,0.031538461538461536,0.10846153846153846,0.07538461538461538,0.003076923076923077,0.03692307692307692,0.0023076923076923075,0,0.015384615384615385,0.004615384615384615,0.1553846153846154,0.004615384615384615,0.01,0.0015384615384615385,0.0023076923076923075,0.0015384615384615385,0.01,0.004615384615384615,0.0007692307692307692,0,0.003076923076923077,0.005384615384615384,0.007692307692307693,0,0.0023076923076923075,0.0023076923076923075,0.0038461538461538464,0.013076923076923078,0.0007692307692307692,0.05230769230769231,0,0.025384615384615387,0.01,0.031538461538461536,0.011538461538461537,0.014615384615384615,0.012307692307692308,0.010769230769230769
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923076923075,0.0038461538461538464,0.016153846153846154,0,0,0,0,0,0,0.0023076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024615384615384615,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus,0,0,0.006923076923076924,0,0,0,0,0.006153846153846154,0.003076923076923077,0.003076923076923077,0.0015384615384615385,0.0015384615384615385,0,0,0.0007692307692307692,0,0.0015384615384615385,0.0007692307692307692,0,0,0,0.004615384615384615,0,0,0.0023076923076923075,0.40538461538461534,0.021538461538461538,0,0.0023076923076923075,0,0,0,0.0038461538461538464,0.024615384615384615,0.0038461538461538464,0,0,0.0015384615384615385,0,0.006923076923076924,0,0,0,0,0,0.0023076923076923075,0,0,0,0.007692307692307693,0,0,0.15384615384615385,0,0.01,0.003076923076923077,0.0007692307692307692,0,0.0007692307692307692,0,0.004615384615384615
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella,0.0015384615384615385,0,0.0023076923076923075,0,0,0,0,0.0015384615384615385,0.0007692307692307692,0,0.0015384615384615385,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0.0023076923076923075,0.0007692307692307692,0.014615384615384615,0,0.0023076923076923075,0,0,0,0,0.02923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0.003076923076923077,0,0.011538461538461537,0.0015384615384615385,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella,0,0,0.006153846153846154,0,0,0,0,0,0,0.016923076923076923,0,0,0,0,0,0,0,0,0,0,0.0038461538461538464,0,0,0,0,0.0023076923076923075,0.03538461538461539,0.0007692307692307692,0.003076923076923077,0,0,0,0,0.0023076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0.0023076923076923075,0,0,0,0.0015384615384615385,0,0,0.0023076923076923075,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.21153846153846154,0.006923076923076924,24.701538461538462,0.016923076923076923,4.516923076923077,0.26153846153846155,0.015384615384615385,33.72,11.083076923076923,7.171538461538461,8.116153846153846,12.57230769230769,0.36846153846153845,0.5415384615384615,1.6623076923076925,0.02,2.09,1.04,4.906153846153846,0.1876923076923077,0.9069230769230768,0.03692307692307692,2.403076923076923,0.3984615384615384,22.163076923076925,1.2523076923076923,10.659230769230769,0.1246153846153846,16.273846153846154,0.04230769230769231,0.03230769230769231,2.236923076923077,0.0623076923076923,1.2230769230769232,0.006153846153846154,0.2653846153846154,0.04,0.02,0.005384615384615384,0.050769230769230775,1.8715384615384616,0,0,1.8576923076923078,0.1523076923076923,2.98,0,0.004615384615384615,0.02,0.05615384615384615,0.015384615384615385,0,0.926923076923077,0.10461538461538462,0.005384615384615384,0.008461538461538461,1.9146153846153848,0.014615384615384615,7.524615384615386,0.02230769230769231,6.837692307692307
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella,0.9884615384615384,0,0.2853846153846154,0.004615384615384615,0.007692307692307693,0.038461538461538464,0.004615384615384615,0.9215384615384615,0.03,0.19230769230769232,0.5615384615384615,0.2246153846153846,0.05846153846153846,0.01,0.05384615384615384,0.0023076923076923075,0.03,0.011538461538461537,0.3161538461538462,0.04,0.010769230769230769,0.003076923076923077,0.013846153846153848,0,0.21307692307692308,0.007692307692307693,0.010769230769230769,0.007692307692307693,0.1723076923076923,0,0,0.019230769230769232,0.003076923076923077,0.03,0,0.010769230769230769,0,0,0.0007692307692307692,0.003076923076923077,0,0,0,0.02923076923076923,0.0015384615384615385,0.008461538461538461,0,0,0,0,0,0,0.004615384615384615,0.0015384615384615385,0.0007692307692307692,0,0.011538461538461537,0,0.004615384615384615,0.0015384615384615385,0.016923076923076923
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.010769230769230769,0,0.0038461538461538464,0,0,0,0.008461538461538461,0.0038461538461538464,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0.006153846153846154,0,0,0,0.0007692307692307692,0,0.003076923076923077,0.0023076923076923075,0.0038461538461538464,0.0007692307692307692,0,0,0,0,0.003076923076923077,0.0038461538461538464,0.0007692307692307692,0,0.0038461538461538464,0.39153846153846156,0,0.0015384615384615385,0,0,0,0,0.003076923076923077,0,0,0,0.016153846153846154,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923076923075,0,0.0007692307692307692,0,0,0,0,0.003076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923076923075,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilimaliae,0,0,0,0,0,0,0,0,0,0.006923076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0.0007692307692307692,0.02923076923076923,0,0.0015384615384615385,0.0015384615384615385,0,0,0.005384615384615384,0,0,0.02076923076923077,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0.0007692307692307692,0,0.0007692307692307692,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium,0.0007692307692307692,0,0.0007692307692307692,0,0.0015384615384615385,0.004615384615384615,0,0,0,0.003076923076923077,0,0,0,0,0.0007692307692307692,0.003076923076923077,0,0.003076923076923077,0,0,0.0023076923076923075,0.005384615384615384,0.0007692307692307692,0,0,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0,0,0.01,0,0.0023076923076923075,0.003076923076923077,0.0007692307692307692,0,0,0.010769230769230769,0,0,0,0,0.0007692307692307692,0,0,0,0,0.0023076923076923075,0.0023076923076923075,0,0.0007692307692307692,0,0.013846153846153848,0.0023076923076923075,0.0023076923076923075,0.0015384615384615385,0.0015384615384615385,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus,0.023846153846153847,0,0.0038461538461538464,0,0.038461538461538464,0,0,0.005384615384615384,1.0984615384615384,0.3769230769230769,0.007692307692307693,0.007692307692307693,0,0,0,0,0.16846153846153847,0,0.3830769230769231,0,0.7707692307692308,0,0,0,1.7607692307692306,2.9823076923076925,4.403076923076923,0.011538461538461537,0.011538461538461537,0.03,0,0,0,0.9638461538461538,0,0,0,0,0,0,0,0,0,0.047692307692307694,0.20846153846153845,0.010769230769230769,0,0,0.025384615384615387,0,0,0,0.8976923076923077,0.008461538461538461,0,0,0.013076923076923078,0,0.8415384615384616,0,0.03692307692307692
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Other,0.003076923076923077,0.0023076923076923075,0.06384615384615384,0,0.0023076923076923075,0.0007692307692307692,0,0.04153846153846154,0.014615384615384615,0.015384615384615385,0.02,0.016923076923076923,0,0.0015384615384615385,0.0038461538461538464,0,0.006153846153846154,0.004615384615384615,0.012307692307692308,0,0.003076923076923077,0.0023076923076923075,0.008461538461538461,0.0015384615384615385,0.03,0.011538461538461537,0.03,0,0.02692307692307692,0,0,0.0023076923076923075,0.0023076923076923075,0.04384615384615385,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0015384615384615385,0,0.006923076923076924,0.005384615384615384,0,0,0.0038461538461538464,0.0015384615384615385,0.006153846153846154,0,0.004615384615384615,0.003076923076923077,0,0.0015384615384615385,0,0.006153846153846154,0,0.006153846153846154,0.0007692307692307692,0.006923076923076924,0,0.016923076923076923,0.0023076923076923075,0.012307692307692308
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea,0,0,0.0007692307692307692,0,0,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0,0,0.0023076923076923075,0.01846153846153846,0.04230769230769231,0,0,0,0,0.004615384615384615,0,0.003076923076923077,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0.007692307692307693,0.02076923076923077,0,0,0,0.004615384615384615,0,0,0,0.016153846153846154,0,0.0023076923076923075,0,0.0023076923076923075
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008461538461538461,0,0,0,0,0,0,0,0.012307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium,0,0,0.0007692307692307692,0,0.005384615384615384,0,0,0,0,0.025384615384615387,0,0.0038461538461538464,0,0,0,0,0,0,0.0015384615384615385,0,0,0,0,0.25923076923076926,0.036153846153846154,0.16615384615384615,3.046153846153846,0.0015384615384615385,0.31384615384615383,0.027692307692307697,0,0,0,0.07384615384615384,0,0.07615384615384616,0.0007692307692307692,0,0.03461538461538461,0.0015384615384615385,0,0,0,0,0,0,0,1.7515384615384617,0.003076923076923077,0.0023076923076923075,0.004615384615384615,0,0.22923076923076924,0,0,0,0.693076923076923,0,0,0.1753846153846154,0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS966,0.03076923076923077,0,0.07307692307692308,0.004615384615384615,0.00923076923076923,0.012307692307692308,0.004615384615384615,0.826923076923077,0.21,0.1623076923076923,0.08692307692307692,0.2269230769230769,0.023076923076923075,0.11307692307692307,0.31461538461538463,0.1553846153846154,0.2023076923076923,0.17615384615384616,0.5184615384615385,0.033846153846153845,0.006153846153846154,0,0.01846153846153846,0.003076923076923077,0.08153846153846153,0.13692307692307693,0.0876923076923077,0.004615384615384615,0.005384615384615384,0.013846153846153848,0,0.006153846153846154,0,0.05692307692307692,0,0.031538461538461536,0.015384615384615385,0,0.00923076923076923,0.0038461538461538464,0,0,0,0.05692307692307692,0.01846153846153846,0.013076923076923078,0,0.008461538461538461,0,0,0,0,0.07538461538461538,0,0,0.0023076923076923075,0.04230769230769231,0.01,0.05384615384615384,0,0.057692307692307696
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Other;f__Other;g__Other,0.6676923076923077,0.2530769230769231,0.8507692307692308,0.6561538461538462,0.30692307692307697,0.643076923076923,0.41000000000000003,0.8038461538461538,0.6992307692307692,0.4376923076923077,0.6592307692307693,0.33153846153846156,0.4930769230769231,0.41230769230769226,0.5692307692307693,0.7546153846153847,0.7176923076923077,0.7607692307692308,0.8007692307692308,0.7915384615384615,0.7507692307692309,2.483846153846154,0.8338461538461538,0.1246153846153846,1.0092307692307692,0.6938461538461538,1.7492307692307691,0.20153846153846156,1.2561538461538462,0.25076923076923074,0.06923076923076922,0.916923076923077,3.9492307692307693,0.9107692307692308,1.8484615384615384,0.7676923076923077,0.5261538461538462,0.05,0.14846153846153845,3.7546153846153847,0.9707692307692308,1.1184615384615384,0,0.6438461538461538,0.6492307692307692,0.72,0.0038461538461538464,0.5153846153846153,0.21230769230769234,1.0753846153846154,2.3007692307692307,0.04692307692307693,0.3623076923076923,0.08153846153846153,0.7430769230769231,0.41000000000000003,0.33,0.8784615384615384,0.6723076923076923,0.5753846153846154,0.6146153846153847
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Alterileibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0.0015384615384615385,0,0.0007692307692307692,0,0.004615384615384615,0,0,0.0015384615384615385,0,0,0,0,0,0,0,0.0023076923076923075,0.0015384615384615385,0,0.0007692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692307692307692,0,0.0007692307692307692,0,0,0.0007692307692307692,0.004615384615384615,0,0,0,0.0007692307692307692,0,0
